2022-07-23 05:17:34,680 DEBUG   MainThread:20388 [config_util.py:dict_from_config_file():102] no default config file found in config-defaults.yaml
2022-07-23 05:58:37,242 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:58:41,119 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:58:51,250 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:58:51,463 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:58:51,463 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:59:05,257 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:59:06,590 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:59:06,591 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:59:12,601 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:59:19,265 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:59:21,717 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:59:21,717 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:59:31,271 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:59:33,272 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:59:36,839 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:59:36,839 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:59:44,176 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 05:59:45,279 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 05:59:51,960 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 05:59:51,960 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 05:59:59,287 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:00:07,083 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:00:07,083 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:00:13,294 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:00:15,649 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:00:22,204 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:00:22,204 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:00:27,301 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:00:37,328 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:00:37,328 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:00:41,309 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:00:47,067 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:00:52,495 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:00:52,495 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:00:55,317 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:01:07,625 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:01:07,626 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:01:09,324 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:01:18,541 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:01:22,758 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:01:22,758 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:01:23,331 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:01:37,339 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:01:37,878 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:01:37,879 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:01:49,346 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:01:50,074 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:01:51,347 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:01:53,003 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:01:53,003 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:02:03,353 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:02:08,125 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:02:08,125 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:02:17,361 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:02:21,553 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:02:23,249 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:02:23,249 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:02:31,368 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:02:38,371 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:02:38,371 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:02:45,379 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:02:53,034 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:02:53,497 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:02:53,497 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:02:59,386 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:03:08,617 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:03:08,618 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:03:13,394 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:03:23,737 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:03:23,737 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:03:24,604 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:03:27,401 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:03:38,880 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:03:38,881 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:03:41,409 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:03:53,415 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:03:54,208 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:03:54,208 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:03:55,416 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:03:56,133 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:04:07,423 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:04:09,331 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:04:09,331 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:04:21,462 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:04:24,450 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:04:24,451 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:04:27,475 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:04:28,106 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:04:37,603 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: partial_history
2022-07-23 06:04:37,604 DEBUG   SenderThread:20388 [sender.py:send():235] send: files
2022-07-23 06:04:37,604 INFO    SenderThread:20388 [sender.py:_save_file():947] saving file media/images/viz_19_1828668f4a786e46b8dd.png with policy now
2022-07-23 06:04:37,607 DEBUG   SenderThread:20388 [sender.py:send():235] send: history
2022-07-23 06:04:37,608 DEBUG   SenderThread:20388 [sender.py:send():235] send: summary
2022-07-23 06:04:37,618 INFO    SenderThread:20388 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-07-23 06:04:37,669 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/wandb-summary.json
2022-07-23 06:04:37,670 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_created():217] file/dir created: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images/viz_19_1828668f4a786e46b8dd.png
2022-07-23 06:04:37,670 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/media/images
2022-07-23 06:04:39,571 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:04:39,571 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:04:39,671 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:04:41,671 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:04:43,117 INFO    Thread-32 :20388 [upload_job.py:push():137] Uploaded file /tmp/tmpjx9t74ydwandb/8lub75ce-media/images/viz_19_1828668f4a786e46b8dd.png
2022-07-23 06:04:54,695 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:04:54,696 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:04:55,678 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:05:00,805 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:05:07,685 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:05:09,686 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:05:09,816 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:05:09,817 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:05:21,693 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:05:24,937 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:05:24,937 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:05:32,345 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:05:35,710 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:05:40,063 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:05:40,063 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:05:49,718 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:05:55,195 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:05:55,195 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:06:03,726 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:06:03,773 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:06:10,320 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:06:10,320 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:06:17,734 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:06:25,441 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:06:25,441 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:06:31,742 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:06:35,266 DEBUG   SenderThread:20388 [sender.py:send():235] send: stats
2022-07-23 06:06:40,564 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:06:40,564 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:06:45,750 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
2022-07-23 06:06:55,684 DEBUG   HandlerThread:20388 [handler.py:handle_request():141] handle_request: stop_status
2022-07-23 06:06:55,684 DEBUG   SenderThread:20388 [sender.py:send_request():249] send_request: stop_status
2022-07-23 06:06:59,758 INFO    Thread-10 :20388 [dir_watcher.py:_on_file_modified():230] file/dir modified: /global/u1/c/cjacobus/Nyx-TSIT/wandb/run-20220723_051734-bjvg6h7j/files/output.log
